"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"19685",241,"2018-10-04 05:48:57.8300","2018-10-04 05:52:58.8310",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,2008,"Subscriber",1959,1
"19705",841,"2018-10-04 05:59:43.8520","2018-10-04 06:13:45.2310",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,32,"Landmark Center - Brookline Ave at Park Dr",42.3451942894409,-71.1016970872879,3933,"Subscriber",1963,2
"19806",205,"2018-10-04 06:36:04.1210","2018-10-04 06:39:29.7890",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,969,"Subscriber",1990,1
"19929",631,"2018-10-04 07:00:51.6880","2018-10-04 07:11:23.5570",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2908,"Subscriber",1961,1
"20045",584,"2018-10-04 07:18:44.9050","2018-10-04 07:28:29.8080",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,192,"Purchase St at Pearl St",42.354659,-71.053181,3537,"Subscriber",1986,1
"20063",220,"2018-10-04 07:21:19.3080","2018-10-04 07:24:59.6720",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,2302,"Subscriber",1995,1
"20182",1080,"2018-10-04 07:33:45.9570","2018-10-04 07:51:46.0240",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,157,"Seaport Blvd at Sleeper St",42.3531780918625,-71.0481735692338,2007,"Subscriber",1994,1
"20395",908,"2018-10-04 07:48:18.3240","2018-10-04 08:03:26.6090",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.3515860011985,-71.0456925630569,3808,"Subscriber",1988,1
"20509",905,"2018-10-04 07:55:24.1360","2018-10-04 08:10:29.2420",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.3515860011985,-71.0456925630569,2949,"Subscriber",1987,2
"20538",208,"2018-10-04 07:57:06.6540","2018-10-04 08:00:34.7080",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4,"Tremont St at E Berkeley St",42.345392,-71.069616,2232,"Subscriber",1994,2
"20548",538,"2018-10-04 07:57:57.9240","2018-10-04 08:06:56.0510",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,58,"Mugar Way at Beacon St",42.3555362848971,-71.0728687047958,2416,"Subscriber",1982,1
"20555",270,"2018-10-04 07:58:42.4880","2018-10-04 08:03:12.9510",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,2488,"Subscriber",1994,1
"20572",1626,"2018-10-04 08:00:04.3020","2018-10-04 08:27:10.4130",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.3515860011985,-71.0456925630569,2253,"Subscriber",1990,2
