"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"8242",1070,"2018-10-02 09:38:18.9050","2018-10-02 09:56:09.3700",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,3661,"Subscriber",1991,1
"8501",329,"2018-10-02 11:24:41.1210","2018-10-02 11:30:10.9410",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,2747,"Subscriber",1989,1
"8579",630,"2018-10-02 11:47:07.5620","2018-10-02 11:57:37.9220",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,11,"Longwood Ave at Binney St",42.338629,-71.1065,2662,"Subscriber",1996,1
"8631",262,"2018-10-02 12:01:24.4070","2018-10-02 12:05:47.3610",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.0858237743378,3772,"Subscriber",1994,1
"8778",277,"2018-10-02 12:50:11.8080","2018-10-02 12:54:49.7660",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.0858237743378,4114,"Subscriber",1990,2
"9140",338,"2018-10-02 15:00:31.5120","2018-10-02 15:06:09.7470",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,49,"Stuart St at Charles St",42.351146,-71.066289,4114,"Subscriber",1982,1
"9311",245,"2018-10-02 15:38:45.3200","2018-10-02 15:42:50.6790",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,3437,"Subscriber",1992,1
"9609",451,"2018-10-02 16:30:29.5880","2018-10-02 16:38:00.5880",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,26,"Washington St at Waltham St",42.341522,-71.068922,3597,"Subscriber",1989,2
"9871",976,"2018-10-02 17:02:22.4220","2018-10-02 17:18:38.5180",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3772,"Customer",1969,0
"10313",482,"2018-10-02 17:33:55.0640","2018-10-02 17:41:57.1650",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,4202,"Subscriber",1971,1
